"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LYL","Dragon Victory International Limited","1.3501","15420024.0394","n/a","2017","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/lyl",
"DBX","Dropbox, Inc.","19.38","7878426592.8","n/a","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/dbx",
"DCAR","DropCar, Inc.","0.27","2622359.88","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/dcar",
"DRYS","DryShips Inc.","5.33","497877863.73","n/a","2005","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/drys",
"DSPG","DSP Group, Inc.","10.65","236390041.2","n/a","1994","Technology","Semiconductors","https://www.nasdaq.com/symbol/dspg",
"DLTH","Duluth Holdings Inc.","22.21","723576835.96","n/a","2015","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/dlth",
"DNKN","Dunkin&#39; Brands Group, Inc.","64.29","5310183374.34","n/a","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dnkn",
"DRRX","DURECT Corporation","0.53","85891650.54","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/drrx",
"DXPE","DXP Enterprises, Inc.","27.93","490737138.36","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dxpe",
"DYSL","Dynasil Corporation of America","0.9","15585849.9","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dysl",
"DYNT","Dynatronics Corporation","2.51","20553925.65","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","8.14","510308630.92","n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/dvax",
"ETFC","E*TRADE Financial Corporation","41.74","10611938406.14","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/etfc",
"SSP","E.W. Scripps Company (The)","15.15","1222188450.75","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/ssp",
"EBMT","Eagle Bancorp Montana, Inc.","16.93","92736648.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebmt",
"EGBN","Eagle Bancorp, Inc.","46.9","1610950465.6","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/egbn",
"EGLE","Eagle Bulk Shipping Inc.","4.28","310696387.92","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/egle",
"EFBI","Eagle Financial Bancorp, Inc.","15.25","24792047","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/efbi",
"EGRX","Eagle Pharmaceuticals, Inc.","36.74","547909461.66","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/egrx",
"EWBC","East West Bancorp, Inc.","41.02","5946233275.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ewbc",
"EML","Eastern Company (The)","23.11","144612858.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eml",
"EAST","Eastside Distilling, Inc.","5.99","43805648.7","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/east",
"EVGBC","Eaton Vance NextShares Trust","99.99","62493750","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evgbc",
"EVSTC","Eaton Vance NextShares Trust","99.98","44991000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evstc",
"EVFTC","Eaton Vance NextShares Trust II","100.03","52515750","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evftc",
"EVLMC","Eaton Vance NextShares Trust II","99.96","69972000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/evlmc",
"OKDCC","Eaton Vance NextShares Trust II","100.06","505303000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/okdcc",
"EBAY","eBay Inc.","26.58","25591946949.42","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","24.9327","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebayl",
"EBIX","Ebix, Inc.","40.38","6313446919.2","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/ebix",
"ECHO","Echo Global Logistics, Inc.","19.76","564093956.4","n/a","2009","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/echo",
"SATS","EchoStar Corporation","34.63","3332622586.53","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/sats",
"EEI","Ecology and Environment, Inc.","11.59","49989234.65","n/a","1987","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eei",
"ESES","Eco-Stim Energy Solutions, Inc.","0.06","4522612.62","n/a","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/eses",
"EDAP","EDAP TMS S.A.","1.55","45480555.7","29342294","1997","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/edap",
"EDGE","Edge Therapeutics, Inc.","0.33","10338282.24","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/edge",
"EDNT","Edison Nation, Inc.","5.02","25351020.08","n/a","2018","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/ednt",
"EDIT","Editas Medicine, Inc.","18.19","869667356.1","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/edit",
"EDTX","EdtechX Holdings Acquisition Corp.","9.8","77481250","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtx",
"EDTXU","EdtechX Holdings Acquisition Corp.","9.98","78904375","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxu",
"EDTXW","EdtechX Holdings Acquisition Corp.","0.35","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/edtxw",
"EDUC","Educational Development Corporation","8.18","67039991.64","n/a","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/educ",
"EGAN","eGain Corporation","5.56","154963221.48","n/a","1999","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/egan",
"EHTH","eHealth, Inc.","36.33","705036909.78","n/a","2006","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/ehth",
"EIDX","Eidos Therapeutics, Inc.","13.51","496454428.82","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eidx",
"EIGR","Eiger BioPharmaceuticals, Inc.","9.41","179688899.66","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eigr",
"EKSO","Ekso Bionics Holdings, Inc.","1.4","87699158.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ekso",
"LOCO","El Pollo Loco Holdings, Inc.","14.27","557482322.72","n/a","2014","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/loco",
"EMITF","Elbit Imaging Ltd.","1.56","14337660.48","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/emitf",
"ESLT","Elbit Systems Ltd.","118.35","5059839089.7","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/eslt",
"ERI","Eldorado Resorts, Inc.","33.53","2598575000","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/eri",
"SOLO","Electrameccanica Vehicles Corp. Ltd.","1.21","39083415.03","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solo",
"SOLOW","Electrameccanica Vehicles Corp. Ltd.","0.3788","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solow",
"ESIO","Electro Scientific Industries, Inc.","29.92","1026696332.64","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/esio",
"ECOR","electroCore, Inc.","5.88","173166199.92","n/a","2018","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ecor",
"EA","Electronic Arts Inc.","76.57","23133994252.72","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ea",
"EFII","Electronics for Imaging, Inc.","23.47","1031074910.17","n/a","1992","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/efii",
"ELSE","Electro-Sensors, Inc.","3.3","11205219.3","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/else",
"ESBK","Elmira Savings Bank NY (The)","18.78","57061377.36","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/esbk",
"ELOX","Eloxx Pharmaceuticals, Inc.","11.49","403488113.91","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/elox",
"ELTK","Eltek Ltd.","2.6399","5355174.4248","n/a","1997","Technology","Electrical Products","https://www.nasdaq.com/symbol/eltk",
"EMCI","EMC Insurance Group Inc.","32.16","695021787.84","n/a","1982","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/emci",
"EMCF","Emclaire Financial Corp","31.26","84099153.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/emcf",
"EMKR","EMCORE Corporation","4.14","114293783.16","n/a","1997","Technology","Semiconductors","https://www.nasdaq.com/symbol/emkr",
"EMMS","Emmis Communications Corporation","3.32","42879811.92","n/a","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/emms",
"NYNY","Empire Resorts, Inc.","9","309629250","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/nyny",
"ENTA","Enanta Pharmaceuticals, Inc.","65.96","1281203676.04","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enta",
"ECPG","Encore Capital Group Inc","21.88","675045654.64","n/a","n/a","Finance","Finance Companies","https://www.nasdaq.com/symbol/ecpg",
"WIRE","Encore Wire Corporation","47.58","993429861.84","n/a","1992","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wire",
"ENDP","Endo International plc","7.67","1720724309.2","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/endp",
"ECYT","Endocyte, Inc.","23.99","1969522143.7","n/a","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ecyt",
"ELGX","Endologix, Inc.","0.6223","64379213.2403","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/elgx",
"NDRA","ENDRA Life Sciences Inc.","1.67","11374917.76","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndra",
"NDRAW","ENDRA Life Sciences Inc.","0.55","0","n/a","2017","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ndraw",
"EIGI","Endurance International Group Holdings, Inc.","6.14","883272143.72","n/a","2013","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/eigi",
"WATT","Energous Corporation","4.8","125254080","n/a","2014","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/watt",
"EFOI","Energy Focus, Inc.","0.662","7995741.92","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/efoi",
"ERII","Energy Recovery, Inc.","6.42","345795901.8","n/a","2008","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/erii",
"ENG","ENGlobal Corporation","0.68","18706335.56","n/a","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/eng",
"ENOB","Enochian Biosciences, Inc.","6.75","244173987","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/enob",
"ENPH","Enphase Energy, Inc.","4.74","503995227.18","n/a","2012","Technology","Semiconductors","https://www.nasdaq.com/symbol/enph",
"ESGR","Enstar Group Limited","162.26","3483970295.54","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgr",
"ESGRO","Enstar Group Limited","24.23","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgro",
"ESGRP","Enstar Group Limited","23.71","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/esgrp",
"ETTX","Entasis Therapeutics Holdings Inc.","5.09","66677651.15","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ettx",
"ENFC","Entegra Financial Corp.","19.4","133722027.2","n/a","2014","Finance","Banks","https://www.nasdaq.com/symbol/enfc",
"ENTG","Entegris, Inc.","25","3533277025","n/a","2000","Consumer Non-Durables","Plastic Products","https://www.nasdaq.com/symbol/entg",
"ENTX","Entera Bio Ltd.","3.25","37142040","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/entx",
"ENTXW","Entera Bio Ltd.","0.98","0","n/a","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/entxw",
"EBTC","Enterprise Bancorp Inc","29.85","349246910.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ebtc",
"EFSC","Enterprise Financial Services Corporation","37.92","870624770.88","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/efsc",
"EPZM","Epizyme, Inc.","5.22","413257236.66","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epzm",
"PLUS","ePlus inc.","68.5","938774279","n/a","1996","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/plus",
"EQ","Equillium, Inc.","7.75","134665829","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eq",
"EQIX","Equinix, Inc.","350.31","28161595704.69","n/a","2000","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/eqix",
"EQBK","Equity Bancshares, Inc.","34.68","547690662.6","n/a","2015","Finance","Major Banks","https://www.nasdaq.com/symbol/eqbk",
"ERIC","Ericsson","8.19","2548728827.19","311200101","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/eric",
"ERIE","Erie Indemnity Company","130.24","6810232408.32","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/erie",
"ERYP","Erytech Pharma S.A.","5.96","17934516.12","3009147","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/eryp",
"ESCA","Escalade, Incorporated","11.48","165768031.52","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","https://www.nasdaq.com/symbol/esca",
"ESPR","Esperion Therapeutics, Inc.","39.26","1052599938.52","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/espr",
"ESQ","Esquire Financial Holdings, Inc.","18.49","137671418.27","n/a","2017","Finance","Commercial Banks","https://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","16","188649536","n/a","n/a","Finance","Banks","https://www.nasdaq.com/symbol/essa",
"EPIX","ESSA Pharma Inc.","1.9095","12051041.631","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/epix",
"ESND","Essendant Inc.","12.05","453584075.6","n/a","n/a","Consumer Services","Paper","https://www.nasdaq.com/symbol/esnd",
"ESTA","Establishment Labs Holdings Inc.","22.13","454513043.73","n/a","2018","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/esta",
"ESTR","Estre Ambiental, Inc.","1.6","81898771.2","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/estr",
"ESTRW","Estre Ambiental, Inc.","0.055","0","n/a","n/a","Public Utilities","Environmental Services","https://www.nasdaq.com/symbol/estrw",
"VBND","ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund","47.055","404673000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vbnd",
"VUSE","ETF Series Solutions Trust Vident Core US Equity ETF","27.03","410856000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vuse",
"VIDI","ETF Series Solutions Trust Vident International Equity Fund","22.26","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/vidi",
"ETON","Eton Pharmaceutcials, Inc.","5.79","97957269.66","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eton",
"ETSY","Etsy, Inc.","43.68","5261694678.24","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",
"CLWT","Euro Tech Holdings Company Limited","2.344","4833114.696","n/a","1997","Consumer Durables","Diversified Electronic Products","https://www.nasdaq.com/symbol/clwt",
"EDRY","EuroDry Ltd.","8.4","18934692","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/edry",
"EEFT","Euronet Worldwide, Inc.","97.08","5005476933.48","n/a","1997","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/eeft",
"ESEA","Euroseas Ltd.","0.5953","6711487.2078","n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/esea",
